username,game_count,elo
TakluShaitan,1,1277.0
lukatico,1,1183.0
AndrewYkt,1,1233.0
bubuku,1,1665.0
Banane1984,1,1103.0
FelAro,1,1680.0
Alriune,1,1209.0
samymao,1,1871.0
eriiklisu,1,2225.0
gdpsvfx,1,1822.0
daimonion1980,1,1671.0
dulnitha24,1,1334.0
NocksOfficiel,1,1542.0
floh123,1,1047.0
mbusan,1,866.0
Gambit37,1,1955.0
Deiko27,1,2087.0
aleksandr1907,1,1970.0
ThisWasATerribleDay,1,2006.0
homayoun74,1,1440.0
ahmtakaar,1,696.0
chess_fangxiang,1,1461.0
Allvik,1,2426.0
Gevorg_Harutjunyan,1,2690.0
Zombis666,1,1978.0
Chicken2014,1,1252.0
Ferx2021,1,1987.0
sefevi,1,2040.0
ChornyiTaras,1,1788.0
volodymyr_w,1,1405.0
yoono15,1,1206.0
Notadus,1,697.0
MajidMG,1,1843.0
bahramsh48,1,1827.0
sduver43,1,1705.0
loigrdesa,1,2070.0
praveen2030,1,1624.0
hamid135888,1,1257.0
chessplayer04040404,1,2235.0
emirlan3000,1,1484.0
alphagaterew,1,1106.0
lwaw,1,1679.0
umusepela,1,1809.0
mosayeb1204,1,2287.0
Pashahomeboy,1,1510.0
MarcFeld,1,1261.0
gmazik,1,1605.0
blunder_maniac,1,1749.0
Stecsi84,1,1876.0
sonnycash_1,1,1297.0
ProtoZavr,1,1100.0
rishi648,1,1500.0
Atanahi,1,1997.0
straightpown,1,2230.0
Worldcup89,1,2242.0
igudesman,1,2036.0
rrahul123,1,1916.0
rashilavijay,1,2044.0
Sandro84,1,1689.0
Yfyf69,1,1281.0
Juju-EBVL,1,1409.0
shefner,1,1598.0
mehmetsalih_yl,1,1818.0
DarkKnight695,1,1651.0
hossam2132,1,1638.0
Zig999Zag,1,1346.0
Dieter0815,1,1092.0
Nijel48417,1,982.0
Chevdar62,1,1768.0
General_King1,1,1234.0
Nawyer122,1,1086.0
Dark_Kings,1,1774.0
chmnm,1,1722.0
MrTabasco,1,1923.0
abdulbari1,1,1667.0
le-tigre-2,1,1717.0
danishadellio27,1,1368.0
sergeykhomutov,1,1403.0
nuubinator,1,1971.0
Happy1234patel,1,1336.0
tagirovbues1w,1,2086.0
JD7788,1,1434.0
Srijayaveva,1,1619.0
Taj11,1,2034.0
geni_geni,1,1840.0
easyxox,1,1989.0
Irek2020,1,1803.0
Sohaib14,1,1702.0
medikhat1994,1,1805.0
nhuy25012010,1,900.0
mirzaobali,1,1490.0
tantalegria,1,1184.0
carpedian,1,2233.0
denrose,1,1331.0
TurkishGambittt,1,1515.0
Koky7,1,1220.0
arturchebanu,1,1428.0
pastel37,1,1205.0
akmasud,1,1392.0
harunboy2,1,2168.0
long_straddle,1,1728.0
Rolandas_1,1,2241.0
bsyx,1,944.0
wawawawaa,1,1326.0
Leonid_1045,1,1468.0
Marco1848,1,1539.0
amirrezahoseinzadeh,1,1813.0
athan1947,1,1873.0
anairo,1,1504.0
BryceR,1,1793.0
Kaligulas,1,2054.0
skilboy,1,2411.0
japaman,1,1261.0
katrin-katrin,1,1985.0
slimybowtie,1,1426.0
Kay-Ove,1,1886.0
lbm-bl,1,1143.0
smudgefan,1,2038.0
vv11111,1,1364.0
vsyo_tki_d4,1,1981.0
tahiti-bob,1,1434.0
damog,1,1800.0
tomish93,1,1261.0
vikharev,1,2129.0
Jaceventura972,1,1652.0
Nanphat,1,825.0
BongCarloud,1,1554.0
kraake,1,1591.0
lekkerluuk,1,1397.0
ILARIA_COEN,1,1274.0
tilly_tillettchen,1,2416.0
Vishal181996,1,1329.0
Totobol,1,1115.0
Jnthan,1,1316.0
blacksub,1,1286.0
Wimoweh_1,1,1865.0
Ben2281,1,1240.0
tariqq,1,2112.0
solilon,1,1410.0
labuh,1,1575.0
Lorenza_APA,1,1206.0
Al-migdad,1,1507.0
jagan135,1,1764.0
JLE512,1,1563.0
outguy1,1,2367.0
Ali_Namiq,1,901.0
Oleg294,1,1408.0
KuanXXX,1,1672.0
wevsss,1,1319.0
MR_JBEAVE,1,1035.0
sirstrontium,1,1606.0
PUNISHER2706,1,1609.0
okGGdude,1,1279.0
lagodale,1,1416.0
trisface,1,1324.0
Shreyangha,1,1068.0
argal48,1,2197.0
KenanEfendi,1,1515.0
MedoedZP,1,1470.0
RubyTheGem,1,1130.0
Balazska11,1,1073.0
Mohamadpmmhs1382,1,1727.0
LazarevDmitriy,1,1897.0
FischerGroyper,1,1728.0
oknevermind,1,1764.0
yt1977,1,1624.0
ducksource,1,1252.0
Hazama13,1,1748.0
Hemingway64,1,1702.0
arni32,1,1014.0
Gamermaster_69,1,1735.0
cleven15,1,1171.0
amnons,1,1472.0
wolfgang000,1,945.0
duke3000,1,1041.0
MR-AZ,1,1375.0
DRAKOLA-MEHOUK,1,1195.0
Mabala-TM,1,1894.0
Xrystel,1,1088.0
Dr-Dre,1,1520.0
AzizShabanov,1,1765.0
GamingMe,1,919.0
yasuurg,1,978.0
DG-2,1,1803.0
ChessOnFire1802,1,1053.0
HugoGrotius,1,1339.0
czapus,1,1155.0
samira_19,1,2300.0
dittsche123,1,979.0
Do_Jas3108,1,1248.0
Zkhmar,1,1597.0
mayelayela,1,1995.0
esatck,1,1500.0
busrazeraki,1,1703.0
weezel,1,1026.0
Chess_Whisperer,1,1004.0
atharva_98,1,1877.0
alexcoppel123,1,1556.0
New8goalwinner,1,1319.0
MangussCarlsenn,1,2093.0
thukhuthekhe,1,1742.0
Az1mut,1,1500.0
Lencheu,1,1380.0
DinanathSahani98,1,1377.0
Anton_285,1,1075.0
daniil-kaminskii,1,2155.0
studentofchess99,1,1067.0
Sharaf-786,1,1585.0
rudkik,1,1261.0
mandysane2018,1,2042.0
VF_Daredevil,1,2260.0
bandi77,1,1785.0
intellekt3000,1,1305.0
ItsSougata,1,1396.0
depodo,1,2088.0
jaimemat,1,1698.0
jooscher,1,1281.0
umutlanca1560,1,1500.0
wladimir_01,1,1533.0
rymore,1,1914.0
AlexLukash1976,1,1062.0
hajh,1,1875.0
grangadir,1,2023.0
Romero777,1,1272.0
cr1994,1,2296.0
HERRERO_DUSTIN_M,1,2010.0
Vaibhavghildiyal,1,1856.0
aadinema,1,2227.0
ReyanshT18,1,801.0
sorchd,1,2345.0
Abdalladana1,1,1181.0
shuaige1219,1,1498.0
Ahmed_Alashmony,1,1407.0
Luschnou,1,1911.0
God_of_victory240,1,1792.0
Ridadena,1,959.0
Bulat-Khabibullin,1,2063.0
Ivan_Cherniadev,1,1997.0
Kenneth101c,1,1396.0
KkKk9753,1,1931.0
pyccko,1,1762.0
Tatahemati,1,1339.0
acelacelpascua,1,1993.0
Arian_Vedic,1,1697.0
abrek81,1,1250.0
visanloes-1957,1,1692.0
AngryBirds2000,1,2717.0
Bartek6s,1,1859.0
timoha_1996,1,1673.0
arvinkh1383,1,1583.0
kelemenabel,1,896.0
KraymOG,1,1256.0
TONYMFARRAIEY,1,1674.0
shayannrl2003,1,1650.0
KanaMilano,1,1465.0
ChateauGaillard,1,1439.0
enes6565,1,973.0
uniqueplayer77,1,2297.0
Lalaki,1,1866.0
Wasili_Wiktorowic,1,1317.0
ramtin93,1,1976.0
taher73,1,1685.0
YouCanNeverBeatMe,1,1500.0
dustidunit,1,1951.0
madbondy,1,1463.0
GardaGv2,1,1390.0
albekm,1,788.0
sophinka1,1,2053.0
zorro927,1,989.0
Elloul55,1,1660.0
wave_rmx,1,1263.0
S3BB3R,1,1156.0
zalevic,1,1779.0
dzatorsky,1,2519.0
nutmassive,1,1760.0
KARANJAGABRIEL,1,1460.0
spiroulla,1,1451.0
StrategNr2,1,2070.0
KhalidAliSKSR,1,1516.0
Ovalostove,1,1164.0
ep1978,1,1637.0
Bogdanov-68,1,2024.0
vicuss,1,1572.0
valde56,1,1504.0
the_king_of_chess_18,1,1845.0
text49816az51100,1,2019.0
sssarper,1,1694.0
uliestelar,1,1669.0
Mapheeo,1,1867.0
Omar_Saei,1,1238.0
real_veron,1,1055.0
FionnTheKnight,1,1497.0
gmmmmmmmmmmmmmmmmmmm,1,1468.0
Borisxubiev,1,2041.0
AlcheR63,1,1232.0
thamimashinini01,1,697.0
feuer628,1,1067.0
Ysterbeertjie,1,1176.0
cncvlt,1,586.0
Alan_Mk,1,1303.0
BagurglTheKing,1,1463.0
gotame,1,1435.0
Ramiino,1,2009.0
letmecomplicate,1,2123.0
Putu_Indra_Jay4,1,1496.0
grabkoam,1,1420.0
aryamehr1401,1,2185.0
summer-drummer,1,2158.0
oismgl_rharsh,1,1645.0
Akanror,1,1389.0
loin2,1,1853.0
Dubeyosho,1,1505.0
aliseroo,1,1547.0
BlueFox7500,1,907.0
mongthangmotlan,1,1414.0
pscarg,1,1554.0
SeigneurBordiga,1,1862.0
KoreanBicz,1,1336.0
ArtemMitko,1,1273.0
Iniesta12,1,1972.0
DR1P4K,1,2273.0
Piotrek23000,1,1537.0
sobakevi4,1,993.0
ShakilOnil,1,1278.0
Imron_2016,1,1198.0
cold_as_ice,1,1685.0
ReshanaABV,1,1042.0
yasinelman,1,1586.0
kimchi_ramen888,1,2165.0
AIM_BOHDAN,1,2256.0
alanR2,1,1215.0
abdallasiddig092,1,2067.0
ehsansherifi,1,691.0
Monkey4929,1,1445.0
asror2008lider,1,1237.0
jogaton,1,1483.0
gamerpro8625,1,1225.0
hazme1951,1,1598.0
CBSupreet,1,1500.0
venky_rocks,1,922.0
spa1ding,1,1395.0
simurg97,1,1392.0
WURA8zg8,1,2179.0
IvanP777,1,1142.0
Dimnisignal7,1,1215.0
Quark111190,1,1412.0
imperios_y_enroques,1,1941.0
Carlosmesaasvedo,1,1966.0
Raman1357,1,1182.0
SnorlaxZzz,1,1455.0
Urmom_isa_skillissue,1,753.0
JeffC399,1,1752.0
ozorix71,1,1853.0
oguzhan1115ratinG,1,1828.0
hamza013,1,1102.0
nion,1,1347.0
Trooper8,1,1529.0
siddharth_01,1,1678.0
jpenaf01,1,1288.0
FreeScript,1,1738.0
aminhamdi094,1,868.0
Electricwolf,1,1114.0
kNOwWAYOUT,1,2343.0
mitewind,1,910.0
Dropodis,1,1346.0
Ahmetbey001,1,1500.0
Rostyslav_Melnychuk,1,1534.0
blindsdrullo97,1,1638.0
seilram,1,2304.0
forbiddencheapos,1,2489.0
CeperaKupoB,1,1839.0
Abdullah1508,1,2236.0
andreibelov1983,1,1668.0
omar123yasser,1,1655.0
Ishkov_Aleksey_2009,1,1337.0
nb67,1,1188.0
yunus462,1,1933.0
grobhustler,1,1408.0
Nimwe,1,1105.0
ghawkins,1,1400.0
yeKcim,1,1288.0
Markause,1,1443.0
nardee12345,1,1764.0
jhonjs,1,2230.0
rouibi_houssem,1,1083.0
rogeramilkar2320,1,810.0
kotopulka,1,973.0
ChiccoCerveza,1,956.0
Abod_xyd,1,1316.0
badman69420,1,835.0
AwkwardAcumen,1,1236.0
Ogr21,1,1451.0
The_Terminator20,1,1433.0
Aanandraj,1,1680.0
killer_bishop123,1,2306.0
nikolay32,1,1384.0
Zied-Toumi,1,1948.0
oeyvindvaagen123,1,1464.0
KingDrewE,1,1972.0
RickiBalboa1,1,1579.0
MeineKatze,1,2411.0
kaka1986,1,1819.0
sdpar,1,2171.0
cajo555555,1,2271.0
Alexa_2010,1,1514.0
foreverHere,1,1877.0
whedjdh,1,890.0
Judethedude245,1,1473.0
Nashee,1,993.0
Victorynsk,1,1295.0
Elliberetta,1,2239.0
Francisco_Siqueira,1,1888.0
petrs02,1,974.0
Bartue,1,1446.0
juankiriarte,1,1509.0
lgroning,1,1293.0
Hussein21y,1,1808.0
heidarkhalifeh,1,1754.0
Henfi1234,1,1177.0
tonare,1,1586.0
vladimer_ezerski,1,2379.0
MarkLex7,1,1586.0
Zulkiflihenry,1,2006.0
v1ncent89,1,1259.0
UncleElrond,1,1905.0
tolstenberg-berg,1,1655.0
zaytsev_mikhail,1,1800.0
Hoizna,1,888.0
nitinitsmyself,1,1995.0
bishopslayer000,1,1052.0
Alefaz,1,1500.0
noobgambit87,1,1571.0
tortriix,1,1268.0
Artem-nem,1,1620.0
shabin11,1,1175.0
Hamachami,1,1819.0
liranc,1,1199.0
egandhidurai,1,2046.0
paja534,1,2657.0
MPoovizhi,1,1293.0
stanley_mongale,1,1358.0
mohamed7bn,1,1258.0
pentalafake,1,2084.0
Ahmad_su20,1,1101.0
khasanrashidov,1,1409.0
Trampline29,1,1954.0
jdiaz1990,1,1500.0
mosa14,1,1376.0
KooroshZamani,1,1166.0
thomasnady,1,1242.0
OlekRzeszutek,1,1021.0
rayumi2017,1,696.0
Benni_6,1,1211.0
Chess_Base_Nepal,1,1028.0
dragonbesac,1,1328.0
sollyds,1,1381.0
Hlonphy02mayusi,1,1641.0
AardvarkDruid,1,1358.0
ehudkandel52,1,1766.0
Vladimir_UFO,1,1835.0
alokshri306,1,1736.0
Nova5785,1,2175.0
manishkaushal0123,1,1355.0
Akitos17,1,1332.0
Magician_07,1,1766.0
Vlad_Hex,1,1945.0
Paolo65,1,1633.0
anthonreyl,1,1403.0
patrik2103,1,1463.0
datyca,1,1733.0
felipereis7,1,1418.0
Theknigh,1,1760.0
RMahesh94,1,1375.0
Mezhurah,1,1319.0
Quietscheente,1,1777.0
SErgo2010,1,2297.0
Kingbob94,1,1216.0
spithakos,1,2001.0
Rojhatt04,1,1702.0
Johann_HH,1,1018.0
anilkumarsingh00,1,1812.0
kevinMiSu,1,1408.0
stephendonostia,1,1666.0
bachann,1,668.0
DarkPassage13,1,837.0
charmsenaw,1,1415.0
bewildering,1,1822.0
reckstar,1,1865.0
Babzzyy05,1,1601.0
Dark_In_The_Night888,1,1500.0
Dima2500,1,2614.0
NOTBUSSIN,1,1872.0
Gearhead,1,1961.0
EusouoPedrin,1,1505.0
NWToad,1,1574.0
AndreyPas82,1,2026.0
towerending,1,1306.0
Brot19,1,1708.0
DjangoJet,1,1599.0
Denis-14,1,1765.0
Torrenegra68,1,1872.0
Francoswanepoel01,1,1403.0
formobicho,1,2198.0
moizking109,1,1231.0
noussaier2600,1,1526.0
Franzelino,1,2035.0
alouwet,1,1885.0
Ksyek,1,855.0
tezat,1,1449.0
Kitmap,1,2111.0
SARAROSAAVILA2011,1,1532.0
Igor753,1,2083.0
thebigscammer,1,1918.0
Vasco_Shots98,1,2382.0
Nurgali1978,1,2045.0
HenryRHolly,1,1660.0
vineetverma,1,1513.0
El_Pepe_Pro,1,1689.0
Nikolay110826,1,1185.0
Zerschnitzler,1,2091.0
Ihbayag1415,1,1450.0
ellarin,1,2032.0
awaxdesign,1,1606.0
niputio,1,2084.0
brianOchupeh,1,1190.0
HalcyonHenry,1,1521.0
chandrakanthcka,1,841.0
aynura_xalilova,1,1720.0
kiwomuc,1,2191.0
Dondoctor,1,2329.0
D888DD,1,1736.0
stockfish109,1,1868.0
puppeli,1,2218.0
Talmode92,1,2151.0
M1KL,1,1810.0
ashvinikumar14,1,1588.0
ManoranjanMinz,1,1416.0
EGS,1,2467.0
Heisenberg_69,1,1330.0
Scorpio69,1,1386.0
Travent19D,1,1711.0
MuteMinds,1,2029.0
HOFFMANN06081977,1,855.0
ScupperDozer,1,1091.0
learnerchess,1,1678.0
loumarr22,1,1445.0
Smetankin20,1,2188.0
zakir100,1,941.0
DaddyHikaru,1,679.0
ckalsrms12,1,1312.0
schmudermayer,1,1172.0
fabian1812,1,1392.0
Fondriest,1,1674.0
bamlexa,1,1791.0
mbtopstar,1,1345.0
smanellari7,1,1290.0
Liesbet95,1,823.0
zxcvbn_12456,1,2067.0
KerimSchnucki,1,1020.0
joerelkulet,1,2069.0
dracula123,1,2263.0
polyvoid,1,1362.0
MRE03,1,1667.0
Sadman_0305,1,1879.0
Olvidaloo,1,2621.0
Badrmhd,1,2115.0
Arman618,1,1514.0
skillshot181,1,1769.0
fritz1962,1,1742.0
sergey123123,1,2048.0
dineshpanwar1901,1,1176.0
itwot000,1,1079.0
Aaserem2024,1,1754.0
Saigum,1,2096.0
EyadJomha,1,1756.0
Elandyr,1,1498.0
matin1411,1,1171.0
Kassu94,1,1797.0
maya_hl,1,1371.0
Ayman_Khalil,1,1004.0
naif,1,1323.0
sss19,1,1200.0
Buholeta,1,1676.0
Bringarov,1,2026.0
Vi8930,1,1120.0
Dodtyapa,1,1528.0
GuetlingAchim,1,1683.0
realcarlosmagnussen,1,1735.0
batitoss,1,1825.0
itonner,1,1152.0
onetricksonly,1,1559.0
l21234,1,1863.0
rhxmeriksd07,1,1325.0
jkoblo,1,1802.0
Caro-kannot-defend,1,1275.0
trodet6,1,1970.0
Askaruk,1,2100.0
DCDPAEF,1,1663.0
josephmclancy,1,2017.0
stepanchii,1,1058.0
USM_RCT_Pagotaisidro,1,1407.0
zurbl,1,1291.0
Maurilex,1,1343.0
Manfred-BukvaVkonce,1,971.0
Spartakus1985,1,1402.0
Reypras09,1,1196.0
Budjavakobasica,1,2135.0
wizard507,1,1721.0
OrganicLord797,1,1544.0
Dmitry-Chernyshov,1,1580.0
mohammad_max,1,1244.0
Ivan319,1,1610.0
IgorKozlov23,1,1906.0
Happiest,1,1419.0
GoldGraithlyEagle,1,800.0
Adam_2024,1,1037.0
Kelebek01,1,1319.0
MarkLittle,1,1500.0
ColdLikeWar,1,1983.0
sakatagintoki23,1,933.0
HastaLaVistakz,1,1761.0
davestar,1,1654.0
Julien_SVW,1,1167.0
mIlEsD98,1,1834.0
Reyamansonio,1,2024.0
Qopqon_1963,1,1935.0
shrep,1,1922.0
Zuenko,1,1158.0
soleridente,1,1928.0
keta23,1,2215.0
thereallolz87,1,1627.0
wolfersberger,1,1160.0
railon,1,1593.0
differentpieces,1,1911.0
welkerm77,1,933.0
Alessandrello,1,1750.0
Miliostor,1,1213.0
xaintrailleditlahire,1,1269.0
arpit295,1,1660.0
surajnani,1,1493.0
Dany_Sombrio,1,1524.0
Ainur1988,1,1685.0
YagamiLite2,1,1318.0
baybatir,1,1577.0
jenotype,1,1615.0
sidd0070,1,1580.0
Samaha80,1,1016.0
hesham_2000,1,893.0
thejfox,1,1240.0
wakjawa47,1,1775.0
MaloletkinAlex,1,1465.0
Luis9246,1,1603.0
hipalbatross,1,1482.0
Ortebla,1,1530.0
Dan-Sho,1,2169.0
grimus_12,1,1394.0
Margauxtce2sta,1,1227.0
skalar31,1,1274.0
clowndestrawberry,1,2076.0
imtoogoody,1,1965.0
FDL0401,1,2368.0
hafidsen,1,2163.0
asknde,1,1605.0
faistongre,1,1285.0
Knightmhare,1,2135.0
Partydokrang,1,1388.0
Dilanchan,1,1461.0
OnionGoose,1,1933.0
oussama_tzr,1,1340.0
vin619,1,1469.0
legend_sheva,1,1562.0
don_j,1,1914.0
Deniska77,1,1550.0
sbasqan,1,1832.0
muratelms,1,1200.0
Worax360,1,1496.0
slavik_kryklyvyy,1,2056.0
Yaroslav_Evdokimov,1,1340.0
Eren6001,1,665.0
arnrodier,1,1682.0
Kaktus2024,1,1195.0
dkonto,1,1766.0
G3nti,1,1714.0
kaveh001,1,1455.0
roger-nogueira,1,1362.0
talladegaknights223,1,1249.0
Alex250685,1,1293.0
Rockprofessor,1,1560.0
giulios87,1,1320.0
masood1349,1,1451.0
Jane-Makola,1,1935.0
Nymant,1,2135.0
Muho1903,1,1956.0
fabiancrc,1,1530.0
Dani_yar,1,1220.0
antracis,1,1985.0
akremgomri,1,1602.0
maverick66,1,2146.0
aleksandr20,1,1357.0
adrielmartins,1,2077.0
bmrich,1,1429.0
xxx8102,1,1259.0
k4a4a4n,1,1669.0
cpjoseph,1,1899.0
teplyydomtatarstan,1,1452.0
SDA_6300_sda,1,1615.0
ih8honeycomb,1,1612.0
CyberChiter,1,1695.0
rikkatheredart,1,1279.0
Infamious,1,1619.0
Rip_Killstreak,1,1565.0
KirillTriesOutChess,1,1395.0
lifeisastruggle64,1,1653.0
Victormao03,1,2037.0
aronkz,1,875.0
McLong,1,1632.0
Djdf1994,1,1237.0
Assa4i,1,1893.0
JulciaRoszpunka,1,1594.0
Tapiwa360,1,1417.0
lifeisachessgame,1,1437.0
Pepss27,1,1298.0
CaptnCuv,1,1775.0
ratnotsad,1,1135.0
koenigbunt,1,2107.0
jgs13,1,2177.0
Goeieman,1,1430.0
Montalivet91,1,1685.0
visite_jworg,1,1691.0
emaestro1,1,1152.0
dhiyarocker,1,659.0
slawka,1,1414.0
nikolaspasojevic,1,1945.0
Pealr,1,1734.0
krishivagarwal_14,1,1170.0
KcaCoach,1,1102.0
Difado1972,1,968.0
LazaB,1,1087.0
Morrelo,1,2282.0
thefirstalchemist,1,1414.0
Eriant,1,1565.0
superaken123,1,1652.0
MaciekStancyuk24,1,2310.0
kadein,1,1218.0
GVN99,1,1055.0
freligue,1,1204.0
One_One_1,1,1230.0
UCEF7,1,874.0
jtf2103,1,1238.0
rafandra01,1,1174.0
komang_lutim,1,2334.0
HabErbarmen,1,1744.0
Ayxanmusayev,1,1046.0
qonfi,1,1449.0
SSEETTAAYYEESHH,1,755.0
One_Nation,1,1926.0
saharsh_bindal,1,1468.0
uselessidiot,1,1389.0
kanchiamma,1,2135.0
umesh7484,1,1198.0
abbi37,1,2209.0
lSpaceXl,1,1103.0
KungurovAleksey,1,1351.0
Nikishin113,1,1921.0
Pa1nK1ller,1,1500.0
hari_175,1,1230.0
blumes,1,1857.0
amindos,1,861.0
Poltava2402,1,2272.0
NaveenGeorge,1,1838.0
lo_ol1,1,705.0
karsal64,1,1958.0
Vraana,1,1600.0
ildar_magadeev,1,1472.0
macbeth1234,1,1237.0
Grandmaster690,1,2090.0
Shirviyeh,1,1696.0
Queen_12345,1,1295.0
Akh_jj,1,836.0
jmyonzon,1,1598.0
heibernst589,1,1059.0
susanm2023,1,2065.0
lukipoes,1,1348.0
punjallpride,1,2095.0
trayagain123,1,1084.0
phucminh2015,1,1615.0
Rickylyu,1,2011.0
MulisaRaluthaga92,1,1846.0
Nister2,1,1921.0
MRCLM,1,1928.0
pircinator,1,1134.0
Arazitto,1,1813.0
Maska46,1,1817.0
piyushmate,1,1236.0
Shahinshahin,1,1468.0
Senkel92,1,2294.0
Cyrus_Mahawan,1,2029.0
fattigatti,1,2305.0
potze_sd,1,876.0
DMC7,1,2080.0
leonardolopes1545,1,1055.0
DuWiLL_9ty6,1,1873.0
Abdulmunem750,1,1245.0
lespetitspions,1,1428.0
indrit9090,1,1610.0
melih4554,1,1903.0
hojat45456,1,1632.0
Adharay,1,1082.0
rohitshah84,1,1151.0
Heihati,1,1219.0
ga64,1,2053.0
Arkangelchess,1,1777.0
topestrellante1,1,1441.0
NelumdiRIS,1,919.0
EugeneTheMean,1,1452.0
thatkingslayerguy,1,1359.0
Erodotus,1,2062.0
pj353,1,1025.0
Rik_008,1,2262.0
FatherInTheLord,1,2053.0
babor8,1,2082.0
olivensteven,1,1756.0
jebronlamessssss,1,1205.0
Sergio75,1,1757.0
fran03,1,1954.0
FREE_GAZA,1,1486.0
zheri,1,1823.0
StrongMemory,1,1874.0
ramesh_gopal,1,1683.0
marko220,1,890.0
mrbrawler,1,1752.0
nohopenofear,1,1181.0
MilePile,1,1809.0
Zeljko62,1,1797.0
Jaskul_Tejada,1,1286.0
DPSNSanjith,1,695.0
joc4141,1,1581.0
Alokkittu,1,1871.0
proud_number,1,1488.0
frafx,1,2220.0
MiraventZen,1,2041.0
Arsen-grigorev,1,1320.0
Hansepansie,1,1264.0
Pion_Eclairer,1,2034.0
MichealScofield_27,1,985.0
balto100,1,1955.0
thanuraf,1,1800.0
mArtiAnOk,1,1949.0
Manolo-604,1,1085.0
BLACK-SKY-1,1,2125.0
mursev1,1,1636.0
eff3tchuri,1,1251.0
piooeer,1,1035.0
akuroh1x,1,1218.0
fab147,1,1859.0
mokahakim,1,1333.0
PrimeEmpireNinjago,1,1723.0
Coolsummer001,1,1892.0
Dybala73,1,1564.0
Nameless_Man,1,1460.0
Nepodrughimsya,1,2428.0
joyfulpawns,1,1908.0
GianFranco79,1,1787.0
oscardario,1,1605.0
baggio-94,1,798.0
xorxist,1,707.0
ASHCClassic,1,1214.0
nicogus,1,1688.0
S_F_e_r_u_z,1,1873.0
NOELCAWIGAN,1,1897.0
pillin240,1,1322.0
doppel91,1,2124.0
Chiclayoperu,1,1935.0
Kota2509,1,1287.0
Bish4mon,1,1517.0
eroncoroni,1,1311.0
iskoo,1,2108.0
NeGooOo,1,1269.0
spiritofwonder,1,2396.0
MONDIALPINE,1,1922.0
Borusik,1,1828.0
Flow_200818,1,1345.0
Jovan_Bogdanovic,1,1372.0
artemajedrez95,1,1341.0
ybo123,1,1520.0
mehmetferit,1,1961.0
Pensburg,1,1159.0
Rem4n_bart0,1,2068.0
hamy310115,1,683.0
MLMS472,1,827.0
Meren2017,1,697.0
eathomas,1,1337.0
D163,1,1095.0
operaTal,1,1936.0
Pythor3,1,1589.0
MLMS055,1,830.0
CGrecco,1,1872.0
Sentybr,1,1341.0
mohebbi1388,1,1737.0
Boyzen,1,1436.0
ccralos,1,1781.0
raghunand,1,605.0
Bruto130199,1,2342.0
KhaledRifai,1,1478.0
AntiTank_1,1,1191.0
kubakuba,1,2130.0
naskar12345,1,1218.0
Nguyenanhtho1412,1,1194.0
Vilainlechat,1,1427.0
Jupiter1602,1,1266.0
nuhamaru,1,1278.0
hamdimg,1,1815.0
nimdna,1,871.0
Qrek,1,962.0
BlackMamba2205,1,1562.0
xoanet,1,743.0
aliamere,1,1493.0
Annauyrcenko,1,1500.0
tuzukuru,1,898.0
andedraktdrake,1,1978.0
Phantom150,1,1486.0
NickSalonica,1,1701.0
twinkyyy,1,2022.0
Nufcount,1,1325.0
ottovonemme,1,826.0
niemowiepoPolsku,1,1753.0
aledea877,1,1851.0
Ganesankg,1,1179.0
PEW_die_PIE,1,1658.0
sta-bill,1,1592.0
Sony97,1,1393.0
fselleri,1,2192.0
Ronesergio,1,1457.0
misterrizzy,1,1100.0
Alex_Khannn,1,1861.0
Kudo101,1,1791.0
neptunn4,1,712.0
Klaus_G,1,1904.0
rotomchess,1,1282.0
Omar4uf,1,1625.0
eldor_normamatov,1,1370.0
CST986,1,1057.0
Levilevitt,1,1461.0
wondwossen,1,1596.0
Guerdan,1,1802.0
dcantor,1,1893.0
efrain523,1,1818.0
Musa_Sadikhov,1,2307.0
muralladelugo,1,2315.0
Nicoco75015,1,1716.0
Aiym1wer,1,1155.0
Jovic16,1,1698.0
Dracumel,1,1662.0
aavu2015,1,1350.0
erningbascuguin,1,1501.0
The_Fun_Begins,1,2544.0
D_playzz_chess100,1,1336.0
verislav13,1,1086.0
AlexZam1,1,1275.0
Brosle90,1,2121.0
SofiaPetryk,1,1294.0
pekerman2006,1,2020.0
Nightmare_Asura,1,1955.0
yur_ko,1,1463.0
IgnacioKierkegaad,1,1493.0
jeepmonster,1,1603.0
Eugene1992,1,1557.0
LevinSuiii,1,1423.0
ClemensSandmeier,1,1475.0
LeChanteurRicain,1,1468.0
Harrypratt,1,1397.0
HyanSnt,1,1555.0
thiva88,1,1644.0
Prahlhans,1,1200.0
chk0nia1,1,1832.0
VJOYZ,1,1631.0
zoom9,1,1635.0
t0ji_fushiguro,1,977.0
paul_547,1,1779.0
praveelaksanka,1,1911.0
dukonski,1,1637.0
ving2009,1,1258.0
Leo2Div,1,1151.0
kmachomanuel,1,1784.0
OII_IIO,1,1057.0
zah_4,1,971.0
Volopass,1,1101.0
justcoolname,1,1524.0
CaptainAymanChess,1,1509.0
Friese8,1,1772.0
Skrba-Miki,1,1780.0
Chessfreakaddict,1,1791.0
Andrew_98,1,1361.0
tom90,1,955.0
twins12,1,1402.0
KingCrownSexy,1,1221.0
Oscos_Gambit,1,1490.0
Ibrahim-Muhammad,1,1899.0
sayan_dutta,1,1794.0
Bomzeus,1,2041.0
threila,1,1198.0
DawsonMiller,1,1032.0
